Age,dataset
0.015,dHCP
0.074,dHCP
0.036,dHCP
0.077,dHCP
-0.107,dHCP
-0.11,dHCP
27,DIDA_KMU
27,DIDA_KMU
27,DIDA_KMU
31,DIDA_KMU
22,DIDA_KMU
23,DIDA_KMU
22,DIDA_KMU
37,DIDA_KMU
33,DIDA_KMU
23,DIDA_KMU
26,DIDA_KMU
28,DIDA_KMU
30,DIDA_KMU
24,DIDA_KMU
25,DIDA_KMU
26,DIDA_KMU
26,DIDA_KMU
56,DIDA_KMU
30,DIDA_KMU
40,DIDA_KMU
37,DIDA_KMU
48,DIDA_KMU
51,DIDA_KMU
23,DIDA_KMU
24,DIDA_KMU
47,DIDA_KMU
46,DIDA_KMU
41,DIDA_KMU
44,DIDA_KMU
42,DIDA_KMU
49,DIDA_KMU
43,DIDA_KMU
47,DIDA_KMU
50,DIDA_KMU
45,DIDA_KMU
43,DIDA_KMU
51,DIDA_KMU
59,DIDA_KMU
57,DIDA_KMU
58,DIDA_PKU
30,DIDA_PKU
25,DIDA_PKU
25,DIDA_PKU
30,DIDA_PKU
30,DIDA_PKU
27,DIDA_PKU
28,DIDA_PKU
56,DIDA_PKU
23,DIDA_PKU
24,DIDA_PKU
28,DIDA_PKU
24,DIDA_PKU
21,DIDA_PKU
27,DIDA_PKU
24,DIDA_PKU
48,DIDA_PKU
39,DIDA_PKU
32,DIDA_PKU
35,DIDA_PKU
32,DIDA_PKU
22,DIDA_PKU
26,DIDA_PKU
52,DIDA_PKU
40,DIDA_PKU
27,DIDA_PKU
28,DIDA_PKU
32,DIDA_PKU
36,DIDA_PKU
35,DIDA_PKU
40,DIDA_PKU
31,DIDA_PKU
36,DIDA_PKU
26,DIDA_PKU
26,DIDA_PKU
29,DIDA_PKU
33,DIDA_PKU
26,DIDA_PKU
22,DIDA_PKU
22,DIDA_PKU
22,DIDA_PKU
30,DIDA_PKU
43,DIDA_PKU
22,DIDA_PKU
20,DIDA_PKU
21,DIDA_PKU
23,DIDA_PKU
53,DIDA_PKU
44,DIDA_PKU
25,DIDA_PKU
28,DIDA_PKU
36,DIDA_PKU
25,DIDA_PKU
34,DIDA_PKU
28,DIDA_PKU
31,DIDA_PKU
31,DIDA_PKU
27,DIDA_PKU
27,DIDA_PKU
24,DIDA_PKU
33,DIDA_PKU
34,DIDA_PKU
45,DIDA_PKU
35,DIDA_PKU
34,DIDA_PKU
41,DIDA_PKU
31,DIDA_PKU
44,DIDA_SWU
60,DIDA_SWU
55,DIDA_SWU
62,DIDA_SWU
61,DIDA_SWU
58,DIDA_SWU
53,DIDA_SWU
58,DIDA_SWU
53,DIDA_SWU
45,DIDA_SWU
49,DIDA_SWU
48,DIDA_SWU
55,DIDA_SWU
45,DIDA_SWU
56,DIDA_SWU
59,DIDA_SWU
61,DIDA_SWU
61,DIDA_SWU
57,DIDA_SWU
56,DIDA_SWU
59,DIDA_SWU
56,DIDA_SWU
56,DIDA_SWU
61,DIDA_SWU
62,DIDA_SWU
60,DIDA_SWU
63,DIDA_SWU
61,DIDA_SWU
52,DIDA_SWU
57,DIDA_SWU
57,DIDA_SWU
56,DIDA_SWU
63,DIDA_SWU
63,DIDA_SWU
63,DIDA_SWU
51,DIDA_SWU
61,DIDA_SWU
57,DIDA_SWU
59,DIDA_SWU
46,DIDA_SWU
58,DIDA_SWU
56,DIDA_SWU
60,DIDA_SWU
45,DIDA_SWU
52,DIDA_SWU
60,DIDA_SWU
56,DIDA_SWU
54,DIDA_SWU
42,DIDA_SWU
49,DIDA_SWU
61,DIDA_SWU
61,DIDA_SWU
62,DIDA_SWU
57,DIDA_SWU
54,DIDA_SWU
63,DIDA_SWU
63,DIDA_SWU
38,DIDA_SWU
49,DIDA_SWU
47,DIDA_SWU
49,DIDA_SWU
59,DIDA_SWU
57,DIDA_SWU
58,DIDA_SWU
51,DIDA_SWU
57,DIDA_SWU
63,DIDA_SWU
56,DIDA_SWU
64,DIDA_SWU
56,DIDA_SWU
54,DIDA_SWU
56,DIDA_SWU
56,DIDA_SWU
62,DIDA_SWU
57,DIDA_SWU
62,DIDA_SWU
51,DIDA_SWU
62,DIDA_SWU
63,DIDA_SWU
63,DIDA_SWU
50,DIDA_SWU
59,DIDA_SWU
24,DIDA_SWU
23,DIDA_SWU
22,DIDA_SWU
22,DIDA_SWU
22,DIDA_SWU
23,DIDA_SWU
23,DIDA_SWU
24,DIDA_SWU
21,DIDA_SWU
22,DIDA_SWU
54,DIDA_SWU
45,DIDA_SWU
21,DIDA_SWU
50,DIDA_SWU
61,DIDA_SWU
30,DIDA_SWU
41,DIDA_SWU
27,DIDA_SWU
47,DIDA_SWU
58,DIDA_SWU
45,DIDA_SWU
48,DIDA_SWU
61,DIDA_SWU
52,DIDA_SWU
26,DIDA_SWU
25,DIDA_SWU
46,DIDA_SWU
47,DIDA_SWU
27,DIDA_SWU
50,DIDA_SWU
33,DIDA_SWU
26,DIDA_SWU
33,DIDA_SWU
27,DIDA_SWU
49,DIDA_SWU
50,DIDA_SWU
25,DIDA_SWU
30,DIDA_SWU
29,DIDA_SWU
37,DIDA_SWU
27,DIDA_SWU
27,DIDA_SWU
47,DIDA_SWU
46,DIDA_SWU
45,DIDA_SWU
45,DIDA_SWU
30,DIDA_SWU
47,DIDA_SWU
56,DIDA_SWU
30,DIDA_SWU
32,DIDA_SWU
42,DIDA_SWU
44,DIDA_SWU
47,DIDA_SWU
50,DIDA_SWU
26,DIDA_SWU
44,DIDA_SWU
44,DIDA_SWU
19,DIDA_SWU
50,DIDA_SWU
40,DIDA_SWU
38,DIDA_SWU
38,DIDA_SWU
42,DIDA_SWU
24,DIDA_SWU
22,DIDA_SWU
23,DIDA_SWU
39,DIDA_SWU
25,DIDA_SWU
46,DIDA_SWU
22,DIDA_SWU
42,DIDA_SWU
40,DIDA_SWU
21,DIDA_SWU
21,DIDA_SWU
23,DIDA_SWU
25,DIDA_SWU
19,DIDA_SWU
23,DIDA_SWU
21,DIDA_SWU
22,DIDA_SWU
20,DIDA_SWU
23,DIDA_SWU
20,DIDA_SWU
49,DIDA_SWU
22,DIDA_SWU
21,DIDA_SWU
21,DIDA_SWU
20,DIDA_SWU
23,DIDA_SWU
25,DIDA_SWU
21,DIDA_SWU
35,DIDA_SWU
22,DIDA_SWU
23,DIDA_SWU
22,DIDA_SWU
22,DIDA_SWU
24,DIDA_SWU
24,DIDA_SWU
22,DIDA_SWU
21,DIDA_SWU
20,DIDA_SWU
21,DIDA_SWU
21,DIDA_SWU
20,DIDA_SWU
20,DIDA_SWU
21,DIDA_SWU
24,DIDA_SWU
24,DIDA_SWU
39,DIDA_SWU
57,DIDA_SWU
22,DIDA_SWU
23,DIDA_SWU
23,DIDA_SWU
23,DIDA_SWU
23,DIDA_SWU
23,DIDA_SWU
23,DIDA_SWU
22,DIDA_SWU
24,DIDA_SWU
24,DIDA_SWU
19,DIDA_SWU
23,DIDA_SWU
21,DIDA_SWU
26,DIDA_SWU
23,DIDA_SWU
23,DIDA_SWU
23,DIDA_SWU
23,DIDA_SWU
23,DIDA_SWU
24,DIDA_SWU
25,DIDA_SWU
25,DIDA_SWU
23,DIDA_SWU
26,DIDA_SWU
27,DIDA_SWU
50,DIDA_SWU
47,DIDA_SWU
23,DIDA_SWU
24,DIDA_SWU
25,DIDA_SWU
20,DIDA_SWU
19,DIDA_SWU
22,DIDA_SWU
23,DIDA_SWU
20,DIDA_SWU
26,DIDA_SWU
19,DIDA_SWU
20,DIDA_SWU
27,DIDA_SWU
49,DIDA_SWU
42,DIDA_SWU
60,DIDA_YMU
59,DIDA_YMU
60,DIDA_YMU
59,DIDA_YMU
74,DIDA_YMU
74,DIDA_YMU
62,DIDA_YMU
64,DIDA_YMU
64,DIDA_YMU
63,DIDA_YMU
73,DIDA_YMU
65,DIDA_YMU
67,DIDA_YMU
66,DIDA_YMU
61,DIDA_YMU
63,DIDA_YMU
62,DIDA_YMU
72,DIDA_YMU
64,DIDA_YMU
68,DIDA_YMU
62,DIDA_YMU
58,DIDA_YMU
61,DIDA_YMU
66,DIDA_YMU
62,DIDA_YMU
64,DIDA_YMU
59,DIDA_YMU
60,DIDA_YMU
62,DIDA_YMU
60,DIDA_YMU
61,DIDA_YMU
37,DIDA_YMU
31,DIDA_YMU
29,DIDA_YMU
30,DIDA_YMU
28,DIDA_YMU
32,DIDA_YMU
49,DIDA_YMU
32,DIDA_YMU
53,DIDA_YMU
56,DIDA_YMU
57,DIDA_YMU
51,DIDA_YMU
49,DIDA_YMU
53,DIDA_YMU
40,DIDA_YMU
24,DIDA_YMU
55,DIDA_YMU
53,DIDA_YMU
54,DIDA_YMU
47,DIDA_YMU
56,DIDA_YMU
36,DIDA_YMU
44,DIDA_YMU
38,DIDA_YMU
40,DIDA_YMU
53,DIDA_YMU
32,DIDA_YMU
46,DIDA_YMU
42,DIDA_YMU
36,DIDA_YMU
35,DIDA_YMU
55,DIDA_YMU
50,DIDA_YMU
48,DIDA_YMU
56,DIDA_YMU
57,DIDA_YMU
43,DIDA_YMU
51,DIDA_YMU
48,DIDA_YMU
42,DIDA_YMU
49,DIDA_YMU
41,DIDA_YMU
51,DIDA_YMU
54,DIDA_YMU
42,DIDA_YMU
41,DIDA_YMU
26,DIDA_YMU
39,DIDA_YMU
48,DIDA_YMU
50,DIDA_YMU
54,DIDA_YMU
49,DIDA_YMU
56,DIDA_YMU
51,DIDA_YMU
38,DIDA_YMU
34,DIDA_YMU
47,DIDA_YMU
44,DIDA_YMU
38,DIDA_YMU
39,DIDA_YMU
45,DIDA_YMU
51,DIDA_YMU
49,DIDA_YMU
51,DIDA_YMU
37,DIDA_YMU
52,DIDA_YMU
49,DIDA_YMU
50,DIDA_YMU
50,DIDA_YMU
44,DIDA_YMU
53,DIDA_YMU
53,DIDA_YMU
27,DIDA_ZZU
24,DIDA_ZZU
25,DIDA_ZZU
34,DIDA_ZZU
19,DIDA_ZZU
19,DIDA_ZZU
27,DIDA_ZZU
26,DIDA_ZZU
25,DIDA_ZZU
22,DIDA_ZZU
22,DIDA_ZZU
21,DIDA_ZZU
25,DIDA_ZZU
24,DIDA_ZZU
22,DIDA_ZZU
30,DIDA_ZZU
24,DIDA_ZZU
21,DIDA_ZZU
21,DIDA_ZZU
22,DIDA_ZZU
25,DIDA_ZZU
27,DIDA_ZZU
26,DIDA_ZZU
23,DIDA_ZZU
29,DIDA_ZZU
25,DIDA_ZZU
26,DIDA_ZZU
27,DIDA_ZZU
26,DIDA_ZZU
25,DIDA_ZZU
21,DIDA_ZZU
24,DIDA_ZZU
20,DIDA_ZZU
26,DIDA_ZZU
26,DIDA_ZZU
26,DIDA_ZZU
26,DIDA_ZZU
26,DIDA_ZZU
25,DIDA_ZZU
25,DIDA_ZZU
24,DIDA_ZZU
30,DIDA_ZZU
26,DIDA_ZZU
22,DIDA_ZZU
26,DIDA_ZZU
25,DIDA_ZZU
25,DIDA_ZZU
25,DIDA_ZZU
26,DIDA_ZZU
25,DIDA_ZZU
25,DIDA_ZZU
23,DIDA_ZZU
34,DIDA_ZZU
25,DIDA_ZZU
23,DIDA_ZZU
25,DIDA_ZZU
24,DIDA_ZZU
25,DIDA_ZZU
25,DIDA_ZZU
27,DIDA_ZZU
27,DIDA_ZZU
27,DIDA_ZZU
26,DIDA_ZZU
17,DIDA_ZZU
17,DIDA_ZZU
18,DIDA_ZZU
18,DIDA_ZZU
18,DIDA_ZZU
15,DIDA_ZZU
17,DIDA_ZZU
15,DIDA_ZZU
13,DIDA_ZZU
16,DIDA_ZZU
18,DIDA_ZZU
17,DIDA_ZZU
17,DIDA_ZZU
17,DIDA_ZZU
17,DIDA_ZZU
17,DIDA_ZZU
18,DIDA_ZZU
18,DIDA_ZZU
18,DIDA_ZZU
16,DIDA_ZZU
16,DIDA_ZZU
18,DIDA_ZZU
18,DIDA_ZZU
18,DIDA_ZZU
19,DIDA_ZZU
19,DIDA_ZZU
19,DIDA_ZZU
19,DIDA_ZZU
19,DIDA_ZZU
64.917,HCP_UMinn
36.333,HCP_UMinn
45.333,HCP_UMinn
53.333,HCP_UMinn
60.417,HCP_UMinn
36.417,HCP_UMinn
62.5,HCP_UMinn
78.417,HCP_UMinn
63.917,HCP_UMinn
75.833,HCP_UMinn
40.5,HCP_UMinn
72.333,HCP_UMinn
74.667,HCP_UMinn
54.917,HCP_UMinn
70.25,HCP_UMinn
38.083,HCP_UMinn
57.417,HCP_UMinn
47.417,HCP_UMinn
73.083,HCP_UCLA
52.667,HCP_UCLA
39.25,HCP_UCLA
67.167,HCP_UCLA
47.833,HCP_UCLA
39.333,HCP_UCLA
61.333,HCP_UCLA
59.333,HCP_UCLA
51.667,HCP_UCLA
41.167,HCP_UCLA
73.5,HCP_UCLA
66.917,HCP_UCLA
47.167,HCP_UCLA
50.333,HCP_UCLA
58.75,HCP_UCLA
60.5,HCP_UCLA
41.917,HCP_UCLA
44.167,HCP_UMinn
74.417,HCP_UMinn
44.333,HCP_UMinn
45.333,HCP_UMinn
73.167,HCP_UMinn
71.917,HCP_UMinn
49.417,HCP_UMinn
73.083,HCP_UMinn
37.167,HCP_UMinn
53.333,HCP_UMinn
55.417,HCP_UMinn
39.583,HCP_UMinn
54.75,HCP_UMinn
37.167,HCP_UMinn
66.5,HCP_UMinn
59.667,HCP_UMinn
57.75,HCP_UMinn
41.25,HCP_UMinn
65.833,HCP_UMinn
40.75,HCP_UMinn
40.75,HCP_UCLA
61,HCP_UCLA
37.583,HCP_UCLA
79.75,HCP_UCLA
71.083,HCP_UCLA
56.417,HCP_UCLA
70.5,HCP_UCLA
57.083,HCP_UCLA
47.083,HCP_UCLA
51.583,HCP_UCLA
47,HCP_UCLA
50.75,HCP_UCLA
58,HCP_UCLA
72.667,HCP_UCLA
55.417,HCP_UCLA
39,HCP_UCLA
40.667,HCP_UCLA
65.833,HCP_UCLA
48.083,HCP_MGH
78.583,HCP_MGH
78.083,HCP_MGH
49.917,HCP_MGH
40.583,HCP_UMinn
71.917,HCP_UMinn
62.167,HCP_UMinn
53.167,HCP_UMinn
39.083,HCP_UMinn
52.333,HCP_UMinn
65.333,HCP_UMinn
49.583,HCP_UMinn
68.167,HCP_UMinn
44.167,HCP_UMinn
48.75,HCP_UMinn
64.75,HCP_UMinn
66.583,HCP_UMinn
69.75,HCP_UMinn
56.333,HCP_UMinn
41.5,HCP_UMinn
51.083,HCP_UMinn
39.75,HCP_UMinn
65.5,HCP_UMinn
78.333,HCP_UMinn
75.167,HCP_UMinn
56.583,HCP_UMinn
55.75,HCP_MGH
64,HCP_MGH
56,HCP_MGH
40.583,HCP_MGH
38.25,HCP_MGH
57.417,HCP_MGH
48.25,HCP_MGH
60.667,HCP_MGH
47.917,HCP_MGH
37.75,HCP_MGH
69.083,HCP_MGH
56.917,HCP_MGH
49.083,HCP_MGH
73.333,HCP_MGH
38.417,HCP_MGH
38.25,HCP_MGH
41.417,HCP_MGH
41.583,HCP_MGH
52.167,HCP_MGH
72.5,HCP_MGH
53.083,HCP_UMinn
54.333,HCP_UMinn
74.083,HCP_UMinn
42.75,HCP_UMinn
60.083,HCP_UMinn
54.25,HCP_UMinn
79.417,HCP_UMinn
65.75,HCP_UMinn
54.25,HCP_UMinn
38,HCP_UMinn
37.917,HCP_UMinn
63.417,HCP_UMinn
43,HCP_UMinn
38.167,HCP_UCLA
71.167,HCP_MGH
58.667,HCP_MGH
72.417,HCP_MGH
57.833,HCP_MGH
40.333,HCP_MGH
61.167,HCP_MGH
66.833,HCP_MGH
48.75,HCP_MGH
55.5,HCP_MGH
61.5,HCP_MGH
51.5,HCP_MGH
44.333,HCP_MGH
58.833,HCP_MGH
53.667,HCP_MGH
47.167,HCP_MGH
43.917,HCP_MGH
55.25,HCP_MGH
47,HCP_MGH
52.833,HCP_MGH
55.75,HCP_MGH
74.167,HCP_MGH
49.75,HCP_MGH
39.167,HCP_MGH
51.083,HCP_MGH
77,HCP_MGH
56.667,HCP_WashU
45.917,HCP_WashU
72.417,HCP_WashU
59.167,HCP_WashU
53.75,HCP_WashU
58.417,HCP_WashU
42.5,HCP_WashU
61.25,HCP_WashU
63.333,HCP_WashU
46.833,HCP_WashU
41.917,HCP_WashU
37.5,HCP_WashU
55.917,HCP_WashU
41.583,HCP_WashU
40.833,HCP_WashU
41.417,HCP_WashU
63.167,HCP_WashU
77.667,HCP_UMinn
66.917,HCP_UMinn
51.833,HCP_UMinn
68.167,HCP_MGH
67.75,HCP_MGH
69.083,HCP_MGH
67.917,HCP_MGH
68.917,HCP_MGH
64.667,HCP_MGH
56.5,HCP_MGH
52.25,HCP_MGH
43.5,HCP_MGH
58.333,HCP_MGH
52.5,HCP_MGH
67.417,HCP_MGH
79,HCP_MGH
65.417,HCP_MGH
54.833,HCP_MGH
37.083,HCP_MGH
64.083,HCP_MGH
36.75,HCP_MGH
67.083,HCP_MGH
53.333,HCP_MGH
36,HCP_MGH
58.667,HCP_MGH
43.167,HCP_UMinn
71.5,HCP_UMinn
44.083,HCP_UMinn
64.583,HCP_UMinn
49.917,HCP_UMinn
66,HCP_UMinn
44.333,HCP_UMinn
65.833,HCP_WashU
44.25,HCP_UCLA
60.417,HCP_UCLA
40.583,HCP_MGH
69.333,HCP_WashU
46.583,HCP_UMinn
69.5,HCP_UMinn
36.333,HCP_WashU
38.5,HCP_UCLA
36.5,HCP_WashU
53.667,HCP_WashU
53.167,HCP_WashU
40.5,HCP_UCLA
46.917,HCP_WashU
61.083,HCP_WashU
43,HCP_WashU
52.917,HCP_WashU
39.417,HCP_MGH
42.75,HCP_MGH
45.583,HCP_MGH
49.333,HCP_MGH
70.083,HCP_MGH
41.583,HCP_MGH
61.667,HCP_MGH
41.583,HCP_MGH
78.167,HCP_MGH
59.5,HCP_MGH
71.917,HCP_MGH
74.583,HCP_MGH
65.75,HCP_MGH
40.25,HCP_MGH
36.25,HCP_MGH
49.5,HCP_MGH
44.5,HCP_UCLA
38.5,HCP_UMinn
37.083,HCP_UCLA
48.333,HCP_UCLA
49.417,HCP_UCLA
40,HCP_WashU
53,HCP_WashU
71.25,HCP_WashU
46.167,HCP_UCLA
47.917,HCP_UCLA
55.5,HCP_UCLA
36.583,HCP_WashU
72.583,HCP_UMinn
47.667,HCP_UCLA
38,HCP_WashU
40.583,HCP_UMinn
40.75,HCP_WashU
51.25,HCP_WashU
56.167,HCP_WashU
38.667,HCP_UMinn
58.083,HCP_UCLA
68.5,HCP_UCLA
74.833,HCP_UCLA
49.417,HCP_UCLA
41.417,HCP_MGH
47.75,HCP_MGH
38.833,HCP_MGH
65.75,HCP_MGH
55.333,HCP_MGH
70.833,HCP_MGH
69,HCP_MGH
53,HCP_MGH
36.083,HCP_MGH
52,HCP_MGH
66.25,HCP_MGH
38,HCP_MGH
37.667,HCP_MGH
52.75,HCP_MGH
54.583,HCP_MGH
50.917,HCP_MGH
53.5,HCP_UCLA
77.083,HCP_WashU
47.25,HCP_WashU
57.333,HCP_WashU
59.333,HCP_UCLA
78.583,HCP_MGH
49.167,HCP_MGH
71,HCP_MGH
78.083,HCP_MGH
54.917,HCP_MGH
43.333,HCP_MGH
44,HCP_MGH
61.667,HCP_WashU
75.75,HCP_WashU
70.667,HCP_WashU
39.083,HCP_WashU
42.75,HCP_WashU
66.833,HCP_WashU
59.333,HCP_WashU
57.917,HCP_WashU
42.417,HCP_WashU
47.917,HCP_WashU
73.167,HCP_WashU
79.333,HCP_WashU
49.833,HCP_WashU
73.25,HCP_WashU
64.917,HCP_WashU
40.833,HCP_WashU
74.917,HCP_WashU
47.75,HCP_WashU
52.333,HCP_WashU
76.667,HCP_WashU
54.083,HCP_WashU
38.5,HCP_WashU
72.583,HCP_WashU
41.417,HCP_WashU
39.417,HCP_WashU
60.667,HCP_WashU
37.25,HCP_WashU
48.167,HCP_WashU
60.917,HCP_WashU
45.167,HCP_WashU
75.75,HCP_WashU
53.75,HCP_WashU
47.167,HCP_WashU
61.583,HCP_WashU
47.333,HCP_WashU
77.917,HCP_WashU
49.75,HCP_WashU
55.917,HCP_WashU
58.167,HCP_WashU
66.583,HCP_WashU
52.917,HCP_WashU
46.417,HCP_WashU
60.583,HCP_WashU
38.5,HCP_WashU
42.583,HCP_WashU
67.25,HCP_WashU
41.167,HCP_WashU
36.667,HCP_WashU
60.667,HCP_WashU
40.333,HCP_WashU
54.333,HCP_WashU
40,HCP_WashU
65.333,HCP_WashU
38.167,HCP_WashU
56.333,HCP_WashU
41.75,HCP_WashU
43.083,HCP_WashU
70.417,HCP_WashU
48.417,HCP_WashU
60.75,HCP_WashU
56.583,HCP_WashU
47.083,HCP_WashU
45.917,HCP_WashU
76.75,HCP_WashU
70.833,HCP_WashU
46.833,HCP_WashU
46.667,HCP_WashU
54.417,HCP_WashU
59.333,HCP_WashU
62.417,HCP_WashU
44.75,HCP_WashU
53.417,HCP_WashU
61.5,HCP_WashU
51.75,HCP_WashU
50.083,HCP_WashU
78.75,HCP_WashU
53.75,HCP_WashU
53.5,HCP_WashU
53.333,HCP_WashU
79.333,HCP_WashU
53.917,HCP_WashU
36.5,HCP_WashU
36.25,HCP_WashU
60.667,HCP_WashU
51.667,HCP_WashU
70.333,HCP_WashU
41.583,HCP_WashU
79.417,HCP_WashU
69.667,HCP_WashU
60.833,HCP_WashU
42.75,HCP_WashU
42.833,HCP_WashU
58.667,HCP_WashU
41.417,HCP_WashU
69,HCP_WashU
80,HCP_WashU
70.417,HCP_WashU
47.75,HCP_WashU
72.583,HCP_WashU
37.5,HCP_WashU
68.083,HCP_WashU
53.333,HCP_WashU
45.833,HCP_WashU
39,HCP_WashU
57.25,HCP_WashU
72.417,HCP_WashU
44.5,HCP_WashU
53,HCP_WashU
47.25,HCP_WashU
70.917,HCP_WashU
48.917,HCP_WashU
46.583,HCP_WashU
66.333,HCP_WashU
78.417,HCP_WashU
64.667,HCP_UCLA
49.083,HCP_UCLA
68.833,HCP_WashU
74.583,HCP_UCLA
55.833,HCP_UCLA
64.417,HCP_UCLA
40,HCP_UCLA
66,HCP_UCLA
46.5,HCP_UCLA
70.833,HCP_UCLA
76.583,HCP_UCLA
41,HCP_UCLA
36.583,HCP_UCLA
36.25,HCP_UCLA
60,HCP_UCLA
70.833,HCP_UMinn
65.083,HCP_UMinn
70.75,HCP_UMinn
64.75,HCP_UMinn
49.083,HCP_UMinn
55.417,HCP_UMinn
75.417,HCP_UMinn
56.417,HCP_UMinn
37.417,HCP_UMinn
43.667,HCP_UMinn
62.333,HCP_UMinn
40.833,HCP_UMinn
58.5,HCP_UMinn
43.75,HCP_UMinn
56.75,HCP_UMinn
40.583,HCP_UMinn
58.25,HCP_UMinn
37.667,HCP_UMinn
43.083,HCP_UCLA
68.333,HCP_UCLA
40.917,HCP_UCLA
62.333,HCP_UCLA
63.667,HCP_UCLA
41.333,HCP_UCLA
67.917,HCP_UCLA
56.583,HCP_UCLA
64.833,HCP_UCLA
58.5,HCP_UCLA
41.25,HCP_UCLA
62.417,HCP_UCLA
57.75,HCP_UCLA
48.75,HCP_UCLA
41.5,HCP_UCLA
39,HCP_UCLA
77.417,HCP_UCLA
56.25,HCP_UCLA
68.25,HCP_UCLA
59.333,HCP_UCLA
77.667,HCP_UCLA
49.833,HCP_UCLA
39.667,HCP_UMinn
47.417,HCP_UMinn
69.667,HCP_UMinn
53.083,HCP_UMinn
44.917,HCP_UMinn
36.167,HCP_UMinn
74.167,HCP_UMinn
45.75,HCP_UMinn
60.833,HCP_UMinn
54.5,HCP_UMinn
78.083,HCP_UMinn
36.75,HCP_UMinn
70.667,HCP_UMinn
52.583,HCP_UMinn
51.917,HCP_UMinn
46.917,HCP_UMinn
55.417,HCP_UMinn
52.25,HCP_UMinn
60.417,HCP_UMinn
71,HCP_UMinn
54.167,HCP_UMinn
78.5,HCP_UMinn
73.333,HCP_UCLA
53.25,HCP_UCLA
59.083,HCP_UCLA
43.75,HCP_UCLA
49.083,HCP_UCLA
55.917,HCP_UCLA
50.583,HCP_UCLA
60.917,HCP_UCLA
51.75,HCP_UCLA
55.25,HCP_UCLA
55.417,HCP_UCLA
45.75,HCP_UCLA
39.75,HCP_UCLA
57.083,HCP_UCLA
72.5,HCP_UCLA
42.083,HCP_UCLA
71.5,HCP_UCLA
58.833,HCP_UCLA
47.667,HCP_UCLA
36.5,HCP_UCLA
54.667,HCP_UCLA
37.583,HCP_UCLA
51.75,HCP_UCLA
38.333,HCP_UCLA
78.583,HCP_UCLA
56.833,HCP_UCLA
49.833,HCP_UMinn
61.833,HCP_UMinn
41.667,HCP_UMinn
38.333,HCP_UMinn
69.083,HCP_UMinn
39,HCP_UMinn
66,HCP_UMinn
55.5,HCP_UMinn
69.75,HCP_UMinn
67.833,HCP_UMinn
49.667,HCP_UMinn
68.75,HCP_UMinn
79.25,HCP_UMinn
53,HCP_UMinn
76,HCP_UMinn
46.917,HCP_UMinn
61.833,HCP_UMinn
38.25,HCP_UMinn
47.25,HCP_UMinn
41,HCP_UMinn
54,HCP_UMinn
11.917,HCP_WashU
16,HCP_Harvard
9.167,HCP_Harvard
9.75,HCP_UCLA
15.167,HCP_Harvard
18.417,HCP_UCLA
19.083,HCP_Harvard
9.333,HCP_UMinn
17.417,HCP_Harvard
18.333,HCP_UCLA
18.167,HCP_Harvard
13.333,HCP_Harvard
14.667,HCP_UCLA
19.333,HCP_WashU
11.167,HCP_WashU
9.917,HCP_UMinn
15.083,HCP_WashU
12.25,HCP_Harvard
15,HCP_Harvard
13.833,HCP_UMinn
15.917,HCP_WashU
13.75,HCP_UCLA
13.667,HCP_WashU
13.667,HCP_UMinn
17.75,HCP_UMinn
16.5,HCP_Harvard
9.5,HCP_WashU
13.333,HCP_UCLA
11.75,HCP_Harvard
14,HCP_UCLA
19.833,HCP_Harvard
13,HCP_UCLA
13.917,HCP_UCLA
10.25,HCP_Harvard
10.917,HCP_WashU
10.833,HCP_Harvard
11.667,HCP_UMinn
15.083,HCP_UMinn
16.583,HCP_Harvard
13.5,HCP_Harvard
18.417,HCP_Harvard
15.583,HCP_UMinn
11.833,HCP_Harvard
8.833,HCP_UMinn
18.167,HCP_WashU
11.667,HCP_UCLA
14.167,HCP_UMinn
17.5,HCP_Harvard
13.75,HCP_UCLA
20.833,HCP_Harvard
17.417,HCP_WashU
13.75,HCP_Harvard
17.083,HCP_WashU
19.5,HCP_Harvard
8.75,HCP_UMinn
8.667,HCP_UMinn
17.333,HCP_UMinn
20.417,HCP_UMinn
9,HCP_UCLA
21.083,HCP_WashU
16,HCP_WashU
21.333,HCP_WashU
9.917,HCP_Harvard
10.417,HCP_WashU
10,HCP_UCLA
16.833,HCP_UMinn
12.167,HCP_UCLA
6.833,HCP_WashU
16.333,HCP_UMinn
16.167,HCP_UCLA
20.75,HCP_UCLA
20.083,HCP_WashU
14.75,HCP_UCLA
20.833,HCP_WashU
13.417,HCP_Harvard
19.917,HCP_Harvard
10,HCP_Harvard
16.917,HCP_UMinn
17.083,HCP_Harvard
21.833,HCP_WashU
21.75,HCP_Harvard
10.917,HCP_UMinn
8.083,HCP_UMinn
9.333,HCP_WashU
16.75,HCP_Harvard
20.25,HCP_Harvard
14.75,HCP_Harvard
21.667,HCP_WashU
17.083,HCP_Harvard
9,HCP_UMinn
18.75,HCP_WashU
11.333,HCP_Harvard
10.583,HCP_UMinn
17.083,HCP_Harvard
9.417,HCP_Harvard
16.833,HCP_Harvard
16.333,HCP_UCLA
11.5,HCP_Harvard
13.917,HCP_UCLA
17.75,HCP_UCLA
10.083,HCP_UCLA
17.333,HCP_UMinn
14.667,HCP_Harvard
15.583,HCP_Harvard
11.167,HCP_WashU
15.667,HCP_Harvard
15.5,HCP_UMinn
8.333,HCP_WashU
9.167,HCP_UMinn
14.833,HCP_UCLA
10.917,HCP_Harvard
12.25,HCP_UMinn
